0.0,0.5168236825980392,0.6558363418667561,0.280497993886187,0.4125865226069062,1.0,0.0,0.5486669270337436
0.0,0.32905905330882357,0.5206315973921634,0.1532192152744053,0.3805204964890483,0.7561581766569241,0.5943354173969709,0.34024268417874226
1.0,0.4297254136029412,0.4900871525264371,0.21610079679808913,0.3655092405291066,0.7010712552770286,0.7253647406559963,0.33255260999145764
1.0,0.4062354473039216,0.3849496911249959,0.2716999543944456,0.361723905330285,0.5114557917856031,0.8822345182034822,0.4736524941472761
1.0,0.5932548253676471,0.5235280968057001,0.373746029089458,0.39975114304115333,0.761382014777795,1.0,0.6415473608964192
0.0,0.6291375612745098,0.5320125482291492,0.3459704141452429,0.43386051017067334,0.7766837271045273,1.0,0.7081720148818509
0.0,0.7681177236519607,0.4891485699524777,0.36144035800967655,0.46216283427085375,0.6993785211419828,0.9547973345610454,0.744393237399321
1.0,0.6767846200980392,0.4980556008496613,0.3190908394414155,0.4694213959980947,0.7154423557580122,0.7771498242218233,0.5876563446123203
0.0,0.6987059589460785,0.4965464468502091,0.35455118505244565,0.48768336952571806,0.7127205957756835,0.8042914978279141,0.6546649651127772
0.0,0.5584317555147059,0.5447427925680653,0.3361513025316767,0.5045393731267364,0.7996427290483347,0.8118136428469862,0.6677609735116948
0.0,0.5188235294117647,0.5405633150204923,0.34410779555688453,0.5104173623639751,0.7921050392299634,0.726338309485119,0.6114556798735666
1.0,0.4784317555147059,0.6776529010846484,0.35863558139027574,0.5050718541784743,1.0,0.7588167010048805,0.5324001517709859
1.0,0.6052159926470588,0.7041320502521025,0.443245062844434,0.5189293599718295,1.0,0.7821322537664935,0.6104884514197564
1.0,0.4958042279411765,0.5924796434421554,0.40831076990502846,0.5129305325340886,0.8164912241128222,0.7545639056993587,0.47785580409401784
0.0,0.536039368872549,0.48301532587816953,0.4776122817978272,0.5211065323912997,0.6365787305676965,0.8306664047626234,0.6172867876003126
0.0,0.5141570925245098,0.40878983477931863,0.440650066345893,0.5142218254637972,0.5145837875087419,0.9403652923077447,0.5263540326309997
0.0,0.4953335631127451,0.35495721507506806,0.36407644203727507,0.4938673806883879,0.42610599802819393,0.8330455149510341,0.417626658259162
1.0,0.42082375919117654,0.4009528578343985,0.41888689053744677,0.47643509429903336,0.5017031511936973,0.7995330018687241,0.3659225593123984
1.0,0.5235297947303922,0.39111566005319276,0.4425162832838734,0.4735032478717804,0.4855350078050651,0.6518636529121997,0.4388341662048573
1.0,0.5273728553921568,0.45043635814294625,0.514508779140508,0.4855454031476653,0.5830328495645647,0.7218096118275522,0.5443832796462627
1.0,0.6110198376225491,0.5191609124435712,0.5642647395070318,0.5041640436187452,0.6959866066167235,0.7618611682033058,0.6605617113576966
1.0,0.7716471354166667,0.6534057790819252,0.6301700243460534,0.5462846748443134,0.916627718168177,0.9442774484818481,0.8473714545545594
1.0,0.8045492493872549,0.6233743283256655,0.6115293102557228,0.5858834990514112,0.8672688648854343,0.9272448092296772,0.901700979996392
1.0,0.8045492493872549,0.7447796655084449,0.5732579470105238,0.6263868714133757,1.0,0.9536640973663154,0.9015945748988079
1.0,0.7927060355392157,0.7402068600409206,0.5840590509598679,0.6675925436042417,0.9930062363542009,1.0,0.8868066366411557
0.0,0.7958042279411764,0.8498108306603754,0.6019689092615464,0.7078028955578175,1.0,1.0,0.8667890442676867
1.0,0.6863530177696079,0.9653639298082116,0.5717298294727468,0.735642311541506,1.0,0.9589550804589948,0.8189788272054259
0.0,0.7250984221813725,0.986086393378387,0.6560469286429681,0.7721166453651658,1.0,1.0,0.8194483129590349
0.0,0.687843137254902,0.9847945579950327,0.6339868670780072,0.798220469010126,0.9986010265397871,0.9848342532091263,0.7879392543634787
0.0,0.6332552083333334,0.9433302187433071,0.6539015372461711,0.8117839859101992,0.9536978516415966,1.0,0.7588854250328352
0.0,0.5923533241421569,0.9242436755367729,0.6709955344311628,0.8179027973932488,0.9330283702686547,1.0,0.7233819981148049
0.0,0.5641180300245098,0.7744251342162984,0.7667651779728527,0.8103281409986772,0.7707846619325788,0.9659651034255033,0.6893370636205814
1.0,0.45533356311274514,0.6320421992299697,0.7081594263533938,0.7895040691410008,0.6165932302689773,0.908308389769153,0.6296036073525194
0.0,0.552745481004902,0.6962932792334348,0.743308497427191,0.7962185657439624,0.686172959136191,0.9200413188493447,0.6600095929345301
0.0,0.498902037377451,0.5341244040024835,0.6065548367953592,0.7804080099569543,0.5105546447255683,0.8499377219557456,0.639866698311015
1.0,0.42878446691176475,0.3940440048789856,0.5385277782617233,0.7453709952973353,0.35885670921851653,0.7500993642876502,0.581518434925708
1.0,0.47219630821078434,0.41330275026917906,0.5428388524031961,0.717831908975435,0.3797126743244742,0.7408523134233299,0.5280087447997416
1.0,0.6033333333333334,0.44333799955020936,0.6388076884642081,0.7170188958690424,0.41223889024676763,0.766163900675513,0.5955339926932086
1.0,0.530588618259804,0.473104926161395,0.6287532106291857,0.7210449674359978,0.444474530218965,0.7591377794700478,0.6546453953422238
0.0,0.5907846966911765,0.47985429232567367,0.6178369654189534,0.7198666444518156,0.45178365354748695,0.734453890866427,0.6422374727037864
0.0,0.6608628216911765,0.47981180191602746,0.6379966730724559,0.7154726653336201,0.451737639205277,0.7352679785743689,0.5923169198099865
0.0,0.6246668198529413,0.4877092359870122,0.6478200535651476,0.7027325824992472,0.46029004519403527,0.6764303520870237,0.5751265474340044
0.0,0.49968673406862746,0.4946518040758032,0.5772132137966809,0.6807121042184321,0.467808393605209,0.6549731929261049,0.4443031031521878
